OrderId,UserId,OrderValue,PaymentType,District,OrderSource,OrderType,DeliveryCharge,OrderPlacedDay,OrderConfirmDayOverPhone,IsCartOrder,OrderFromPromotionalEvent, courierService ,isRTO
2613897,703605,220,MPD                 ,Narsingdi,android,express,75,7/19/2019 0:59,7/19/2019 3:17,No,Yes,Paperfly                                                                                            ,No
2613895,975855,415,MPD                 ,Dhaka,android,normal,25,7/19/2019 0:58,7/19/2019 5:04,Yes,Yes,E-Desh                                                                                              ,Yes
2613892,974330,334,MPD                 ,Kushtia,android,normal,60,7/19/2019 0:53,7/19/2019 2:44,No,Yes,Paperfly                                                                                            ,No
2613890,340394,120,MPD                 ,Dhaka,android,normal,0,7/19/2019 0:51,7/19/2019 2:32,Yes,Yes,E-Desh                                                                                              ,No
2613889,340394,170,MPD                 ,Dhaka,android,normal,0,7/19/2019 0:51,7/19/2019 2:32,Yes,Yes,E-Desh                                                                                              ,No
2613888,340394,199,MPD                 ,Dhaka,android,normal,0,7/19/2019 0:51,7/19/2019 2:30,Yes,Yes,E-Desh                                                                                              ,No
2613887,340394,290,MPD                 ,Dhaka,android,normal,0,7/19/2019 0:51,7/19/2019 2:32,Yes,Yes,E-Desh                                                                                              ,No
2613886,340394,399,MPD                 ,Dhaka,android,normal,0,7/19/2019 0:51,7/19/2019 2:31,Yes,No,E-Desh                                                                                              ,No
2613885,974520,153,MPD                 ,Sunamganj,android,normal,60,7/19/2019 0:51,7/19/2019 2:41,No,Yes,Paperfly                                                                                            ,Yes
2613884,516502,277,MPD                 ,Chittagong City,android,normal,60,7/19/2019 0:49,7/19/2019 10:32,No,Yes,Paperfly                                                                                            ,No
2613883,189438,280,MPS                 ,Jhenaidah,android,normal,25,7/19/2019 0:48,7/19/2019 4:11,No,Yes,Bangladesh Postal Service                                                                           ,No
2613882,854570,155,MPD                 ,Dhaka,android,normal,25,7/19/2019 0:47,7/19/2019 4:02,No,Yes,E-Desh                                                                                              ,No
2613881,975874,222,MPD                 ,Barisal,desktop,express,75,7/19/2019 0:47,7/19/2019 9:38,No,No,E-Desh                                                                                              ,No
2613879,575968,495,MPD                 ,Barisal,mobile-site,express,25,7/19/2019 0:46,7/19/2019 4:59,Yes,No,Paperfly                                                                                            ,No
2613878,36412,178,MPD                 ,Dhaka,android,normal,25,7/19/2019 0:45,7/19/2019 3:46,No,Yes,E-Desh                                                                                              ,No
2613875,466315,120,MPD                 ,Dhaka,desktop,normal,35,7/19/2019 0:42,7/19/2019 4:55,No,Yes,E-Desh                                                                                              ,Yes
2613874,575968,800,MPD                 ,Barisal,mobile-site,express,75,7/19/2019 0:42,7/19/2019 4:59,Yes,No,Paperfly                                                                                            ,No
2613872,975855,154,MPD                 ,Dhaka,android,normal,25,7/19/2019 0:42,7/19/2019 5:04,Yes,Yes,E-Desh                                                                                              ,Yes
2613870,12740,504,MPS                 ,Faridpur,android,normal,0,7/19/2019 0:41,7/19/2019 3:49,Yes,Yes,Paperfly                                                                                            ,No
2613869,967844,499,MPD                 ,Dhaka,android,normal,25,7/19/2019 0:39,7/20/2019 7:45,No,No,E-Desh                                                                                              ,No
2613861,462683,145,MPD                 ,Rajshahi City,android,normal,60,7/19/2019 0:36,7/19/2019 2:45,No,Yes,Bangladesh Postal Service                                                                           ,No
2613858,975837,499,MPD                 ,Dhaka,android,normal,25,7/19/2019 0:34,7/19/2019 6:19,No,No,E-Desh                                                                                              ,No
2613856,975855,220,MPD                 ,Dhaka,android,normal,25,7/19/2019 0:32,7/19/2019 5:04,Yes,No,E-Desh                                                                                              ,Yes
2613855,974640,159,MPD                 ,Dhaka,android,normal,25,7/19/2019 0:32,7/19/2019 4:36,No,Yes,E-Desh                                                                                              ,No
2613854,12740,178,MPS                 ,Faridpur,android,normal,0,7/19/2019 0:32,7/19/2019 3:48,Yes,Yes,Paperfly                                                                                            ,No
2613853,449481,180,MPD                 ,Dhaka,-1,,25,7/19/2019 0:31,7/19/2019 3:38,No,No,E-Desh                                                                                              ,No
2613846,12740,315,MPS                 ,Faridpur,android,normal,0,7/19/2019 0:28,7/19/2019 3:48,Yes,Yes,Paperfly                                                                                            ,No
2613840,975654,110,MPD                 ,Comilla,android,normal,60,7/19/2019 0:24,7/19/2019 2:52,No,Yes,Paperfly                                                                                            ,No
2613839,975865,350,MPD                 ,Dhaka,mobile-site,normal,35,7/19/2019 0:23,7/19/2019 8:26,No,No,E-Desh                                                                                              ,No
2613836,501819,120,MPD                 ,Narayanganj,android,normal,0,7/19/2019 0:21,7/19/2019 2:33,Yes,Yes,E-Desh                                                                                              ,No
2613835,501819,339,MPD                 ,Narayanganj,android,normal,0,7/19/2019 0:21,7/19/2019 2:32,Yes,Yes,E-Desh                                                                                              ,No
2613834,501819,219,MPD                 ,Narayanganj,android,normal,0,7/19/2019 0:21,7/19/2019 2:32,Yes,Yes,E-Desh                                                                                              ,No
2613833,501819,410,MPD                 ,Narayanganj,android,normal,0,7/19/2019 0:21,7/19/2019 2:33,Yes,Yes,E-Desh                                                                                              ,No
2613831,975860,298,MPD                 ,Sylhet City,android,normal,60,7/19/2019 0:20,7/19/2019 6:07,No,Yes,E-Desh                                                                                              ,No
2613830,12740,600,MPS                 ,Faridpur,android,normal,0,7/19/2019 0:20,7/19/2019 3:48,Yes,Yes,Paperfly                                                                                            ,No
2613829,58206,290,OPS                 ,Gopalganj,mobile-site,express,45,7/19/2019 0:20,7/19/2019 6:46,No,No,Paperfly                                                                                            ,No
2613828,281863,353,MPD                 ,Bogra,android,normal,60,7/19/2019 0:19,7/19/2019 2:55,No,No,Paperfly                                                                                            ,No
2613826,973175,163,MPD                 ,Chittagong City,android,normal,0,7/19/2019 0:19,7/19/2019 4:55,Yes,No,E-Desh                                                                                              ,Yes
2613825,973175,409,MPD                 ,Chittagong City,android,normal,0,7/19/2019 0:19,7/19/2019 4:55,Yes,Yes,E-Desh                                                                                              ,Yes
2613824,973175,486,MPD                 ,Chittagong City,android,normal,0,7/19/2019 0:19,7/19/2019 4:55,Yes,Yes,E-Desh                                                                                              ,Yes
2613822,307170,177,MPD                 ,Pabna,android,normal,60,7/19/2019 0:19,7/19/2019 8:14,No,Yes,Paperfly                                                                                            ,No
2613819,975863,258,MPD                 ,Dhaka (Outside City),android,normal,60,7/19/2019 0:19,7/19/2019 5:14,No,Yes,Paperfly                                                                                            ,Yes
2613812,974871,365,MPS                 ,Comilla,android,normal,25,7/19/2019 0:14,7/19/2019 3:52,No,No,E-Desh                                                                                              ,No
2613810,973697,177,MPD                 ,Sylhet City,android,normal,60,7/19/2019 0:14,7/19/2019 3:37,No,Yes,Bangladesh Postal Service                                                                           ,No
2613809,559128,120,MPD                 ,Dhaka,android,normal,0,7/19/2019 0:13,7/19/2019 3:16,Yes,Yes,E-Desh                                                                                              ,No
2613808,559128,399,MPD                 ,Dhaka,android,normal,0,7/19/2019 0:13,7/19/2019 3:16,Yes,Yes,E-Desh                                                                                              ,No
2613807,559128,580,MPD                 ,Dhaka,android,normal,0,7/19/2019 0:13,7/19/2019 3:16,Yes,Yes,E-Desh                                                                                              ,No
2613805,967236,334,MPD                 ,Gazipur,android,normal,60,7/19/2019 0:09,7/19/2019 8:14,No,Yes,E-Desh                                                                                              ,No
2613804,157851,0,OPS                 ,Nilphamari,android,express,25,7/19/2019 0:09,7/19/2019 2:59,Yes,Yes,Paperfly                                                                                            ,No
2613801,281863,110,MPD                 ,Bogra,android,normal,60,7/19/2019 0:08,7/19/2019 2:55,No,Yes,Paperfly                                                                                            ,No
2613798,714491,453,MPD                 ,Dhaka,android,normal,25,7/19/2019 0:07,7/19/2019 2:46,No,Yes,E-Desh                                                                                              ,No
2613796,975845,0,MPD                 ,Dhaka,android,normal,25,7/19/2019 0:04,7/19/2019 8:08,Yes,Yes,E-Desh                                                                                              ,Yes
2613795,975845,225,MPD                 ,Dhaka,android,normal,25,7/19/2019 0:04,7/19/2019 8:08,Yes,Yes,E-Desh                                                                                              ,Yes
2613794,936217,111,MPD                 ,Dhaka,android,normal,25,7/19/2019 0:02,7/19/2019 2:35,No,Yes,E-Desh                                                                                              ,No
2613791,566639,125,MPD                 ,Dhaka,android,normal,25,7/19/2019 0:01,7/19/2019 2:32,No,Yes,E-Desh                                                                                              ,No
2613790,312399,450,MPS                 ,Dhaka,android,normal,25,7/19/2019 0:00,7/19/2019 2:16,Yes,Yes,E-Desh                                                                                              ,No
2613783,559128,258,MPD                 ,Dhaka,android,normal,25,7/18/2019 23:56,7/19/2019 3:16,Yes,Yes,E-Desh                                                                                              ,No
2613779,975729,0,MPD                 ,Pabna,android,normal,25,7/18/2019 23:54,7/19/2019 3:54,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2613778,975729,200,MPD                 ,Pabna,android,normal,60,7/18/2019 23:54,7/19/2019 3:54,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2613777,886320,187,MPD                 ,Mymensingh,android,normal,60,7/18/2019 23:53,7/19/2019 3:55,No,Yes,Paperfly                                                                                            ,No
2613775,975839,195,MPD                 ,Dhaka,android,normal,25,7/18/2019 23:53,7/19/2019 3:50,No,No,E-Desh                                                                                              ,No
2613767,878054,190,MPS                 ,Dhaka,android,normal,25,7/18/2019 23:51,7/18/2019 17:53,No,Yes,E-Desh                                                                                              ,No
2613764,959053,499,MPD                 ,Faridpur,android,normal,0,7/18/2019 23:51,7/19/2019 3:45,Yes,No,Paperfly                                                                                            ,No
2613760,175556,116,MPD                 ,Panchagarh,android,normal,60,7/18/2019 23:49,7/19/2019 3:32,No,Yes,Bangladesh Postal Service                                                                           ,No
2613754,950254,199,MPD                 ,Chuadanga,android,normal,60,7/18/2019 23:46,7/19/2019 3:26,No,No,Paperfly                                                                                            ,No
2613748,975837,256,MPD                 ,Dhaka,android,normal,25,7/18/2019 23:44,7/18/2019 17:45,No,No,E-Desh                                                                                              ,No
2613747,975824,524,MPD                 ,Dhaka (Outside City),android,normal,60,7/18/2019 23:44,7/18/2019 17:46,No,Yes,Paperfly                                                                                            ,Yes
2613745,974400,250,MPD                 ,Patuakhali,android,normal,60,7/18/2019 23:42,7/18/2019 17:44,No,No,Paperfly                                                                                            ,No
2613743,878054,195,MPS                 ,Dhaka,android,normal,25,7/18/2019 23:41,7/18/2019 17:45,No,Yes,E-Desh                                                                                              ,No
2613741,967861,120,MPD                 ,Chittagong City,mobile-site,normal,65,7/18/2019 23:40,7/19/2019 3:24,No,Yes,Paperfly                                                                                            ,No
2613738,970606,139,MPD                 ,Brahmanbaria,android,normal,25,7/18/2019 23:39,7/18/2019 17:43,Yes,No,Paperfly                                                                                            ,No
2613737,970606,280,MPD                 ,Brahmanbaria,android,normal,60,7/18/2019 23:39,7/18/2019 17:43,Yes,Yes,Paperfly                                                                                            ,No
2613734,844143,200,MPS                 ,Brahmanbaria,android,normal,0,7/18/2019 23:37,7/18/2019 17:44,No,No,Paperfly                                                                                            ,No
2613721,975824,274,MPD                 ,Dhaka (Outside City),android,normal,60,7/18/2019 23:35,7/18/2019 17:46,No,No,Paperfly                                                                                            ,Yes
2613720,90283,999,MPD                 ,Dhaka,desktop,normal,35,7/18/2019 23:34,7/18/2019 17:46,No,No,E-Desh                                                                                              ,Yes
2613719,911757,319,MPS                 ,Dhaka,android,normal,25,7/18/2019 23:34,7/18/2019 17:41,No,Yes,Paperfly                                                                                            ,No
2613718,575603,199,MPS                 ,Dhaka,android,normal,0,7/18/2019 23:33,7/18/2019 17:46,No,No,E-Desh                                                                                              ,No
2613715,974355,290,MPD                 ,Rajshahi City,android,normal,60,7/18/2019 23:31,7/18/2019 17:35,No,Yes,Paperfly                                                                                            ,No
2613710,929369,131,MPD                 ,Dhaka,android,normal,25,7/18/2019 23:29,7/18/2019 17:33,Yes,Yes,E-Desh                                                                                              ,Yes
2613704,627397,155,MPD                 ,Dhaka,android,normal,25,7/18/2019 23:28,7/18/2019 17:33,Yes,Yes,E-Desh                                                                                              ,No
2613703,627397,90,MPD                 ,Dhaka,android,normal,25,7/18/2019 23:28,7/18/2019 17:33,Yes,No,E-Desh                                                                                              ,No
2613698,929369,125,MPD                 ,Dhaka,android,normal,25,7/18/2019 23:26,7/18/2019 17:29,Yes,Yes,E-Desh                                                                                              ,Yes
2613693,404619,420,MPS                 ,Dhaka,android,normal,25,7/18/2019 23:23,7/18/2019 17:27,No,No,E-Desh                                                                                              ,No
2613682,975824,2800,MPD                 ,Dhaka (Outside City),android,normal,0,7/18/2019 23:20,7/18/2019 17:47,No,No,Paperfly                                                                                            ,No
2613675,975821,173,MPD                 ,Satkhira,android,normal,55,7/18/2019 23:16,7/19/2019 2:48,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2613674,975806,409,MPS                 ,Netrokona,mobile-site,normal,45,7/18/2019 23:16,7/18/2019 17:55,No,No,Bangladesh Postal Service                                                                           ,No
2613672,975813,135,MPS                 ,Jhenaidah,android,normal,25,7/18/2019 23:14,7/18/2019 17:29,No,Yes,Bangladesh Postal Service                                                                           ,No
2613669,962178,800,MPD                 ,Bogra,android,normal,60,7/18/2019 23:14,7/18/2019 17:19,No,No,Bangladesh Postal Service                                                                           ,No
2613661,627397,180,MPD                 ,Dhaka,android,normal,25,7/18/2019 23:10,7/18/2019 17:14,No,No,E-Desh                                                                                              ,No
2613660,938338,599,MPD                 ,Tangail,android,normal,60,7/18/2019 23:10,7/18/2019 17:14,No,No,Bangladesh Postal Service                                                                           ,No
2613658,964952,298,MPD                 ,Dhaka,android,normal,25,7/18/2019 23:07,7/18/2019 17:10,No,Yes,E-Desh                                                                                              ,No
2613657,962178,409,MPD                 ,Bogra,android,normal,60,7/18/2019 23:07,7/18/2019 17:12,No,No,Bangladesh Postal Service                                                                           ,No
2613654,967861,920,MPD                 ,Chittagong City,mobile-site,normal,65,7/18/2019 23:06,7/18/2019 17:11,Yes,No,Paperfly                                                                                            ,No
2613652,921895,277,MPD                 ,Cox's-Bazar,android,normal,60,7/18/2019 23:05,7/18/2019 17:13,No,Yes,Paperfly                                                                                            ,No
2613651,975817,0,MPS                 ,Magura,android,normal,25,7/18/2019 23:04,7/18/2019 17:09,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2613650,975817,250,MPS                 ,Magura,android,normal,25,7/18/2019 23:04,7/18/2019 17:08,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2613645,895545,195,MPD                 ,Dhaka,android,normal,25,7/18/2019 23:01,7/18/2019 17:07,No,Yes,E-Desh                                                                                              ,No
2613642,964734,400,MPD                 ,Thakurgaon,android,normal,0,7/18/2019 23:01,7/18/2019 17:05,Yes,No,Bangladesh Postal Service                                                                           ,No
2613641,964734,185,MPD                 ,Thakurgaon,android,normal,0,7/18/2019 23:01,7/18/2019 17:05,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2613638,955831,363,MPD                 ,Naogaon,android,normal,60,7/18/2019 23:00,7/18/2019 17:10,No,Yes,Bangladesh Postal Service                                                                           ,No
2613636,816204,299,MPS                 ,Bagerhat,android,normal,25,7/18/2019 23:00,7/18/2019 17:04,No,Yes,Paperfly                                                                                            ,No
2613634,967775,110,MPD                 ,Madaripur,android,normal,60,7/18/2019 23:00,7/18/2019 17:19,No,Yes,Paperfly                                                                                            ,No
2613633,407451,210,MPS                 ,Lalmonirhat,android,normal,25,7/18/2019 22:58,7/18/2019 17:00,No,Yes,Bangladesh Postal Service                                                                           ,No
2613630,892176,0,MPS                 ,Lakshmipur,android,normal,25,7/18/2019 22:56,7/18/2019 16:59,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2613629,892176,205,MPS                 ,Lakshmipur,android,normal,25,7/18/2019 22:56,7/18/2019 16:59,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2613628,975800,274,MPD                 ,Sylhet City,mobile-site,normal,65,7/18/2019 22:56,7/18/2019 17:07,No,No,E-Desh                                                                                              ,No
2613627,427123,384,MPD                 ,Feni,android,normal,60,7/18/2019 22:56,7/19/2019 6:11,No,No,Paperfly                                                                                            ,No
2613620,911757,249,MPS                 ,Gazipur,android,normal,25,7/18/2019 22:51,7/18/2019 16:54,No,Yes,E-Desh                                                                                              ,No
2613618,973629,125,MPD                 ,Jessore,mobile-site,express,75,7/18/2019 22:49,7/18/2019 16:52,No,Yes,Paperfly                                                                                            ,No
2613616,384561,130,MPS                 ,Dhaka,android,normal,25,7/18/2019 22:47,7/18/2019 16:49,No,Yes,E-Desh                                                                                              ,No
2613612,967501,428,MPS                 ,Comilla,android,normal,25,7/18/2019 22:46,7/18/2019 16:52,Yes,No,Paperfly                                                                                            ,No
2613610,604302,100,MPS                 ,Dhaka,android,normal,0,7/18/2019 22:43,7/18/2019 16:45,Yes,Yes,E-Desh                                                                                              ,No
2613608,952634,950,MPS                 ,Satkhira,android,normal,25,7/18/2019 22:42,7/18/2019 16:44,No,No,Paperfly                                                                                            ,No
2613603,557626,215,MPD                 ,Mymensingh,android,normal,60,7/18/2019 22:39,7/18/2019 16:44,No,Yes,Paperfly                                                                                            ,Yes
2613602,975688,0,MPD                 ,Dhaka,android,normal,25,7/18/2019 22:39,7/18/2019 16:42,Yes,Yes,E-Desh                                                                                              ,No
2613601,975688,250,MPD                 ,Dhaka,android,normal,25,7/18/2019 22:39,7/18/2019 16:42,Yes,Yes,E-Desh                                                                                              ,No
2613600,557626,215,MPD                 ,Mymensingh,android,normal,60,7/18/2019 22:39,7/18/2019 16:44,No,Yes,Paperfly                                                                                            ,Yes
2613597,975794,145,MPD                 ,Dhaka,android,normal,25,7/18/2019 22:38,7/18/2019 16:49,No,Yes,E-Desh                                                                                              ,No
2613596,557626,215,MPD                 ,Mymensingh,android,normal,60,7/18/2019 22:38,7/18/2019 16:44,No,Yes,Paperfly                                                                                            ,Yes
2613594,970717,322,MPD                 ,Sunamganj,android,normal,60,7/18/2019 22:37,7/18/2019 16:46,No,No,Bangladesh Postal Service                                                                           ,No
2613592,970717,650,MPD                 ,Sunamganj,android,normal,60,7/18/2019 22:37,7/18/2019 16:46,No,No,Bangladesh Postal Service                                                                           ,No
2613589,961438,135,MPD                 ,Dhaka,android,normal,25,7/18/2019 22:36,7/18/2019 16:47,No,Yes,E-Desh                                                                                              ,No
2613588,974540,111,MPD                 ,khulna (Outside City),android,normal,25,7/18/2019 22:35,7/18/2019 17:52,Yes,Yes,Paperfly                                                                                            ,Yes
2613586,974540,212,MPD                 ,khulna (Outside City),android,normal,25,7/18/2019 22:35,7/18/2019 17:52,Yes,No,Paperfly                                                                                            ,Yes
2613584,974540,165,MPD                 ,khulna (Outside City),android,normal,55,7/18/2019 22:35,7/18/2019 17:52,Yes,Yes,Paperfly                                                                                            ,Yes
2613583,502512,315,MPS                 ,Chuadanga,android,normal,25,7/18/2019 22:34,7/18/2019 16:38,No,No,Bangladesh Postal Service                                                                           ,No
2613581,405080,0,MPS                 ,Chittagong City,android,express,25,7/18/2019 22:34,7/18/2019 16:39,Yes,Yes,E-Desh                                                                                              ,No
2613580,405080,200,MPS                 ,Chittagong City,android,express,35,7/18/2019 22:34,7/18/2019 16:39,Yes,Yes,E-Desh                                                                                              ,No
2613578,960721,245,OPS                 ,Rajshahi (Outside City),android,normal,25,7/18/2019 22:33,7/18/2019 16:41,No,No,Bangladesh Postal Service                                                                           ,No
2613574,965719,549,MPD                 ,Bogra,android,normal,60,7/18/2019 22:32,7/18/2019 16:48,No,No,Bangladesh Postal Service                                                                           ,No
2613570,407451,220,MPS                 ,Lalmonirhat,android,normal,25,7/18/2019 22:32,7/18/2019 16:40,No,Yes,Bangladesh Postal Service                                                                           ,No
2613568,173149,144,MPS                 ,Gaibandha,android,normal,25,7/18/2019 22:31,7/18/2019 16:39,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2613567,173149,410,MPS                 ,Gaibandha,android,normal,25,7/18/2019 22:31,7/18/2019 16:39,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2613566,606296,144,MPD                 ,Dhaka,android,normal,25,7/18/2019 22:30,7/18/2019 16:32,Yes,Yes,E-Desh                                                                                              ,Yes
2613565,606296,177,MPD                 ,Dhaka,android,normal,25,7/18/2019 22:30,7/18/2019 16:32,Yes,Yes,E-Desh                                                                                              ,Yes
2613563,703913,334,MPD                 ,Gazipur,mobile-site,normal,65,7/18/2019 22:28,7/18/2019 16:30,No,Yes,Paperfly                                                                                            ,No
2613559,975786,499,MPD                 ,Kushtia,android,normal,60,7/18/2019 22:26,7/18/2019 16:33,No,No,Paperfly                                                                                            ,No
2613556,914057,400,MPD                 ,Sylhet (Outside City),android,normal,60,7/18/2019 22:24,7/18/2019 16:31,No,No,Paperfly                                                                                            ,Yes
2613550,963792,630,MPD                 ,Dhaka,android,normal,25,7/18/2019 22:22,7/18/2019 16:25,No,No,E-Courier LTD                                                                                       ,No
2613548,182134,233,ADC                 ,Moulvibazar,android,normal,25,7/18/2019 22:21,7/18/2019 16:23,No,No,Bangladesh Postal Service                                                                           ,No
2613544,975770,199,MPD                 ,Dhaka,android,normal,25,7/18/2019 22:19,7/18/2019 16:22,No,No,E-Courier LTD                                                                                       ,No
2613540,521947,350,MPS                 ,Dhaka,android,normal,25,7/18/2019 22:15,7/18/2019 16:17,Yes,No,E-Desh                                                                                              ,No
2613539,521947,350,MPS                 ,Dhaka,android,normal,25,7/18/2019 22:15,7/18/2019 16:17,Yes,No,E-Desh                                                                                              ,No
2613538,521947,249,MPS                 ,Dhaka,android,normal,25,7/18/2019 22:15,7/18/2019 16:17,Yes,No,E-Desh                                                                                              ,No
2613537,975688,0,MPD                 ,Dhaka,android,normal,25,7/18/2019 22:15,7/18/2019 16:18,Yes,Yes,E-Desh                                                                                              ,No
2613536,975688,200,MPD                 ,Dhaka,android,normal,25,7/18/2019 22:15,7/18/2019 16:18,Yes,Yes,E-Desh                                                                                              ,No
2613535,726578,185,MPS                 ,Gazipur,android,normal,25,7/18/2019 22:14,7/18/2019 16:18,No,No,E-Desh                                                                                              ,No
2613534,751716,329,MPD                 ,Thakurgaon,android,normal,0,7/18/2019 22:14,7/18/2019 16:22,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2613533,751716,120,MPD                 ,Thakurgaon,android,normal,60,7/18/2019 22:14,7/18/2019 16:22,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2613528,968734,170,MPS                 ,Gazipur,android,normal,25,7/18/2019 22:09,7/18/2019 16:12,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2613526,737198,168,MPD                 ,Meherpur,android,express,75,7/18/2019 22:09,7/18/2019 16:13,Yes,Yes,Paperfly                                                                                            ,No
2613521,945552,169,MPD                 ,Gaibandha,android,normal,60,7/18/2019 22:08,7/18/2019 16:25,No,Yes,Paperfly                                                                                            ,No
2613513,975773,0,MPD                 ,Dhaka,android,normal,25,7/18/2019 22:04,7/18/2019 16:11,Yes,Yes,E-Desh                                                                                              ,No
2613512,975773,200,MPD                 ,Dhaka,android,normal,25,7/18/2019 22:04,7/18/2019 16:11,Yes,Yes,E-Desh                                                                                              ,No
2613509,148004,235,MPD                 ,Rangpur,mobile-site,normal,65,7/18/2019 22:03,7/18/2019 16:15,No,Yes,Paperfly                                                                                            ,No
2613508,966458,160,MPD                 ,Narsingdi,android,normal,60,7/18/2019 22:03,7/18/2019 16:26,No,Yes,Paperfly                                                                                            ,No
2613505,807832,900,MPD                 ,Feni,android,express,75,7/18/2019 22:02,7/18/2019 16:08,Yes,No,Bangladesh Postal Service                                                                           ,No
2613502,679779,177,MPD                 ,Rajshahi City,android,normal,60,7/18/2019 22:00,7/19/2019 6:37,No,Yes,Paperfly                                                                                            ,No
2613497,419817,140,ADC                 ,Feni,android,normal,25,7/18/2019 21:57,7/18/2019 16:09,Yes,No,Bangladesh Postal Service                                                                           ,No
2613489,958300,160,MPD                 ,Dhaka,android,normal,25,7/18/2019 21:52,7/18/2019 16:24,No,Yes,E-Desh                                                                                              ,No
2613487,974541,730,MPS                 ,Sylhet City,android,normal,0,7/18/2019 21:50,7/18/2019 15:53,Yes,No,E-Desh                                                                                              ,No
2613484,922787,453,MPD                 ,Chittagong City,android,normal,0,7/18/2019 21:49,7/18/2019 15:51,Yes,Yes,E-Desh                                                                                              ,No
2613483,922787,690,MPD                 ,Chittagong City,android,normal,0,7/18/2019 21:49,7/18/2019 15:51,Yes,Yes,E-Desh                                                                                              ,No
2613482,958349,486,MPD                 ,Rangpur,android,express,75,7/18/2019 21:49,7/18/2019 16:56,No,Yes,Paperfly                                                                                            ,No
2613476,767907,235,MPD                 ,Dhaka,android,normal,25,7/18/2019 21:47,7/18/2019 15:50,Yes,Yes,E-Courier LTD                                                                                       ,No
2613474,966458,249,MPD                 ,Narsingdi,android,normal,60,7/18/2019 21:47,7/18/2019 16:26,No,No,Paperfly                                                                                            ,No
2613469,929622,482,MPD                 ,Comilla,android,normal,55,7/18/2019 21:45,7/18/2019 15:49,Yes,No,Paperfly                                                                                            ,Yes
2613465,906194,505,MPD                 ,Cox's-Bazar,android,normal,60,7/18/2019 21:45,7/18/2019 16:24,No,Yes,Bangladesh Postal Service                                                                           ,No
2613464,678058,160,MPD                 ,Khagrachhari,android,normal,60,7/18/2019 21:45,7/18/2019 17:18,Yes,Yes,Paperfly                                                                                            ,No
2613452,975733,590,MPD                 ,Rangpur,android,express,75,7/18/2019 21:41,7/18/2019 15:58,No,No,Paperfly                                                                                            ,Yes
2613448,509116,100,ADC                 ,Habiganj,android,normal,25,7/18/2019 21:41,7/18/2019 15:44,No,No,Bangladesh Postal Service                                                                           ,No
2613443,944696,113,MPD                 ,Dhaka,android,normal,25,7/18/2019 21:37,7/18/2019 16:23,No,No,E-Desh                                                                                              ,No
2613442,798744,345,MPS                 ,Dinajpur,android,normal,0,7/18/2019 21:37,7/18/2019 15:46,Yes,No,Paperfly                                                                                            ,No
2613441,798744,1300,MPS                 ,Dinajpur,android,normal,0,7/18/2019 21:37,7/18/2019 15:46,Yes,No,Paperfly                                                                                            ,No
2613422,892450,290,MPD                 ,Satkhira,android,normal,60,7/18/2019 21:32,7/19/2019 6:38,No,Yes,Bangladesh Postal Service                                                                           ,No
2613420,764512,350,MPS                 ,Narsingdi,android,normal,25,7/18/2019 21:32,7/18/2019 15:34,No,Yes,Bangladesh Postal Service                                                                           ,No
2613417,770453,499,MPD                 ,Dhaka,android,normal,0,7/18/2019 21:32,7/18/2019 15:37,Yes,No,E-Courier LTD                                                                                       ,No
2613416,770453,630,MPD                 ,Dhaka,android,normal,0,7/18/2019 21:32,7/18/2019 15:37,Yes,No,E-Desh                                                                                              ,Yes
2613405,471408,187,MPS                 ,Dhaka,android,normal,25,7/18/2019 21:28,7/18/2019 15:31,Yes,Yes,E-Desh                                                                                              ,No
2613404,521947,270,MPS                 ,Dhaka,android,normal,25,7/18/2019 21:28,7/18/2019 15:30,No,No,E-Desh                                                                                              ,No
2613401,965306,296,MPD                 ,Dhaka,android,normal,25,7/18/2019 21:27,7/18/2019 15:30,No,Yes,E-Desh                                                                                              ,No
2613394,965653,409,MPD                 ,Tangail,android,normal,60,7/18/2019 21:25,7/18/2019 15:27,No,No,Paperfly                                                                                            ,No
2613390,975720,590,MPD                 ,khulna (Outside City),android,express,75,7/18/2019 21:21,7/18/2019 15:26,No,No,Paperfly                                                                                            ,No
2613388,419091,173,MPD                 ,Dhaka,android,normal,25,7/18/2019 21:20,7/19/2019 6:47,No,Yes,E-Desh                                                                                              ,No
2613385,450164,181,MPS                 ,Kushtia,android,normal,25,7/18/2019 21:18,7/18/2019 15:22,Yes,No,Bangladesh Postal Service                                                                           ,No
2613384,965805,350,MPS                 ,Dhaka (Outside City),android,normal,25,7/18/2019 21:18,7/18/2019 15:23,No,No,Paperfly                                                                                            ,Yes
